petition_id,slug,title,created_at,signatures_total,comment_total,state,granularity,n_decision_makers
491013974,oppose-third-reading-of-ordinance-2026-01-in-marion-county,Oppose third reading of Ordinance 2026-01 in Marion County,2026-02-04T20:44:17+00:00,935,19,SC,city,0
490773625,no-data-center-in-pine-island-mn,"No Data Center in Pine Island, MN!",2025-09-13T18:59:10+00:00,1402,12,MN,city,0
490901845,stop-the-nobles-county-mega-data-center-before-it-reshapes-our-rural-communities,Stop the Nobles County Mega Data Center Before It Reshapes Our Rural Communities,2025-11-26T16:25:44+00:00,883,7,MN,state,10
490750750,stop-the-hickman-property-data-center-in-villa-rica-ga,"Stop the Hickman Property data center in Villa Rica, GA!",2025-09-03T04:32:13+00:00,907,14,GA,city,2
490712832,stop-tarboro-council-from-allowing-massive-data-center,Stop Tarboro Council from Allowing Massive Data Center,2025-08-21T17:52:47+00:00,929,18,NC,city,3
491095516,citizen-petition-for-transparency-and-responsible-development-in-grimes-county,Citizen Petition for Transparency and Responsible Development in Grimes County,2026-03-12T01:10:36+00:00,911,19,TX,county,5
491187762,south-annville-data-center-opposition-petition,South Annville Data Center Opposition Petition,2026-04-14T01:06:41+00:00,856,11,PA,city,0
490977163,opposition-to-the-fm-florida-data-center,Opposition to the FM Florida Data Center,2026-01-22T19:54:46+00:00,987,12,FL,county,7
490852403,stop-the-data-center-from-coming-to-coweta-ok,"Stop the data center from coming to Coweta, OK",2025-10-25T20:03:41+00:00,835,25,OK,city,4
490928095,stop-the-microsoft-data-center-in-gaines-township,Stop the Microsoft Data Center in Gaines Township,2025-12-16T00:16:04+00:00,951,9,MI,state,4
490912049,no-lowell-data-center,No Lowell Data Center,2025-12-04T05:57:06+00:00,783,10,MI,city,7
12745417,loudoun-county-board-of-supervisors-stop-the-data-center-at-goose-creek-watershed,Stop the Data Center at Goose Creek Watershed,2017-11-10T02:55:40+00:00,687,0,,none,1
490954659,stop-the-foristell-data-center-project-protect-our-community-s-future,Stop the Foristell Data Center Project — Protect Our Community’s Future,2026-01-06T21:39:40+00:00,707,10,MN,state,4
491211986,ban-new-data-centers-in-strasburg-va,"Ban new data centers in Strasburg, VA",2026-04-29T01:11:20+00:00,1098,17,VA,city,0
491029190,deny-permits-for-the-sequitor-edge-data-center,Deny permits for the Sequitor Edge data center,2026-02-12T15:34:59+00:00,907,10,SD,city,7
490909749,stop-the-mega-data-center-in-clarksville-arkansas,"Stop the Mega Data Center in Clarksville, Arkansas",2025-12-02T18:42:53+00:00,778,9,AR,state,3
490990654,big-tech-shouldn-t-control-small-town-water-protect-mount-hood,Big Tech Shouldn’t Control Small-Town Water. Protect Mount Hood!,2026-01-26T20:11:52+00:00,664,8,OR,state,2
490929379,no-data-centers-in-minooka-il,"NO DATA CENTERS in Minooka, IL",2025-12-16T22:51:03+00:00,793,10,IL,city,6
490936784,stop-amazon-data-centers-from-being-built-in-kline-township,Stop Amazon data centers from being built in Kline Township,2025-12-22T12:00:02+00:00,678,11,PA,state,3
491140631,enact-a-moratorium-on-data-center-development-in-rosemount-minnesota,"Enact a moratorium on data center development in Rosemount, Minnesota",2026-03-18T17:24:17+00:00,626,2,MN,city,1
491317599,regulate-data-centers-for-a-healthier-environment,Regulate data centers for a healthier environment,2026-05-31T21:00:59+00:00,560,4,,none,2
491062781,opposition-and-moratorium-petition-re-trenton-ohio-data-center-project,"Opposition and Moratorium Petition re:  Trenton, Ohio data center project",2026-03-03T19:46:49+00:00,567,7,OH,city,9
491203331,stop-project-anthem-in-tulsa-oklahoma,"Stop project Anthem in Tulsa, Oklahoma",2026-04-23T03:48:07+00:00,502,2,OK,county,11
490825666,petition-to-the-springdale-borough-council-oppose-the-allegheny-dc-property-data-center,Petition to the Springdale Borough Council: Oppose the Allegheny DC Property Data Center,2025-10-09T22:19:58+00:00,523,5,PA,city,4
491221051,toads-don-t-suck-stop-the-conway-ai-data-center,Toads Don't Suck: Stop the Conway AI Data Center,2026-05-05T05:22:21+00:00,543,4,AR,city,9
491072372,reject-the-rezoning-for-an-industrial-park-and-data-center-in-citrus-county,Reject the Rezoning for an Industrial Park and Data Center in Citrus County,2026-03-09T20:34:48+00:00,546,7,FL,state,3
490933331,stop-the-colleton-county-data-center-project-and-protect-rural-south-carolina,Stop the Colleton County Data Center Project and Protect Rural South Carolina,2025-12-19T16:59:12+00:00,364,6,SC,state,5
490120187,stop-construction-and-operations-of-colossus-and-colossus-2-xai-facilities-in-memphis-tn,"Stop Construction and Operations of Colossus and Colossus 2 xAI Facilities In Memphis, TN",2024-07-02T03:03:33+00:00,358,8,TN,city,8
37823712,pause-data-center-approvals,Pause Data Center Approvals,2024-01-08T17:35:33+00:00,341,1,,none,0
491161073,calvert-county-residents-demanding-to-vote-for-data-centers,Calvert County Residents demanding to VOTE for data centers.,2026-03-27T23:23:46+00:00,421,5,MD,county,5
490798329,don-t-make-louisiana-taxpayers-fund-meta-s-power-bill,Don’t Make Louisiana Taxpayers Fund Meta’s Power Bill,2025-09-25T17:46:24+00:00,473,8,LA,state,3
490994256,protect-pacific-and-the-meramec-valley-from-a-massive-data-center,Protect Pacific and the Meramec Valley from a Massive Data Center,2026-01-28T18:21:27+00:00,328,6,MO,state,7
491168389,stop-the-festus-data-center-give-residents-a-real-voice,Stop the Festus Data Center: Give Residents a Real Voice,2026-04-01T18:30:13+00:00,396,3,MO,state,9
490919774,scg-says-no-to-metrobloks,"SCG SAYS ""NO"" TO METROBLOKS",2025-12-09T20:06:28+00:00,243,5,MI,city,9
490953185,stop-the-construction-of-a-data-center-in-plainfield-indiana,"Stop the construction of a data center in Plainfield, Indiana",2026-01-05T18:05:53+00:00,383,13,IN,city,5
491064374,halt-approval-of-water-hungry-data-centers-in-buckeye,Halt approval of water-hungry data centers in Buckeye,2026-03-04T19:02:22+00:00,933,12,AZ,city,7
37901908,press-pause-on-data-centers-for-thorough-transparent-and-data-driven-policy-development,"Press Pause on Data Centers for Thorough, Transparent, and Data-Driven Policy Development",2024-02-23T15:03:31+00:00,194,3,VA,county,0
491013837,stop-the-university-of-michigan-los-alamos-computing-facility-in-ypsilanti-township,Stop the University of Michigan–Los Alamos Computing Facility in Ypsilanti Township,2026-02-04T19:38:09+00:00,255,0,MI,state,10
490658276,stop-the-ai-data-processing-center-in-owasso-ok,"Stop the AI Data Processing Center in Owasso, OK",2025-07-17T01:53:02+00:00,225,7,OK,city,10
490923889,stop-georgia-power-from-raising-our-bills-to-fund-data-centers,Stop Georgia Power from Raising Our Bills to Fund Data Centers,2025-12-12T18:41:12+00:00,178,0,GA,state,5
490929036,stop-the-pine-island-hyperscale-data-center-until-the-community-is-heard,Stop the Pine Island Hyperscale Data Center Until the Community is Heard,2025-12-16T17:58:40+00:00,235,2,MN,state,4
25372308,mayor-and-board-of-trustees-in-itasca-no-data-center-itasca-open-space,"No Data Center at Itasca Country Club
Itasca Open Space",2020-10-20T13:24:52+00:00,111,0,,none,1
490874314,stop-the-karis-data-center-next-to-naperville-homes,Stop the Karis Data Center Next to Naperville Homes,2025-11-07T21:21:35+00:00,104,4,IL,state,10
491188553,pass-a-zoning-ban-on-new-data-centers-in-city-limits,Pass a zoning ban on new data centers in city limits,2026-04-14T12:51:07+00:00,92,2,MO,city,19
491025012,transform-the-next-ashburn-va-data-center-into-a-community-park,Transform the next Ashburn VA data center into a community park,2026-02-10T18:15:44+00:00,90,8,VA,city,3
490571989,xai-present-a-real-plan-to-contain-toxic-emissions-let-memphis-residents-oversee-it,xAI: Present a Real Plan to Contain Toxic Emissions — Let Memphis Residents Oversee It,2025-05-16T12:07:55+00:00,90,2,TN,state,1
490754668,hold-data-centers-accountable-for-rising-energy-costs-in-pennsylvania,Hold Data Centers Accountable for Rising Energy Costs in Pennsylvania,2025-09-04T17:20:23+00:00,78,2,PA,state,5
490754075,prevent-the-construction-of-ai-data-center-in-lordstown,Prevent the Construction of AI Data Center in Lordstown,2025-09-04T13:00:03+00:00,77,3,OH,state,3
490892867,protect-holly-ridge-stop-the-chaos-from-meta-s-data-center-construction,Protect Holly Ridge: Stop the Chaos from Meta’s Data Center Construction,2025-11-19T20:51:29+00:00,66,4,LA,state,6
490914146,stop-data-centers-from-being-built-near-homes-in-newton-county-ga,"Stop data centers from being built near homes in Newton County, GA",2025-12-05T14:29:37+00:00,29,1,GA,city,3
491176874,protect-athens-tx-pause-large-scale-data-center-development,"Protect Athens, TX: Pause Large-Scale Data Center Development",2026-04-07T13:17:36+00:00,58,3,,none,0
490755572,reverse-the-nipsco-rate-increase-in-indiana,Reverse the NIPSCO rate increase in Indiana,2025-09-05T02:21:18+00:00,34,1,IN,state,3
490837667,against-the-meta-and-project-jupiter-manufacturing,Against the Meta and Project Jupiter manufacturing,2025-10-16T19:42:02+00:00,3609,231,TX,city,3
491066162,block-approval-of-any-data-center-in-zip-code-85044,Block approval of any data center in ZIP Code 85044,2026-03-05T20:05:41+00:00,3932,27,AZ,city,9
490923560,halt-the-coreweave-data-center-development-in-hammond,Halt the CoreWeave data center development in Hammond,2025-12-12T14:24:26+00:00,22,0,IN,state,3
27705668,mayor-charles-griego-it-s-our-water-village-council-delay-your-vote-on-facebook-expansion,IT'S OUR WATER! Village Council – DELAY YOUR VOTE on Facebook Expansion!,2021-03-07T00:07:14+00:00,796,0,,none,5
490937097,oppose-rezoning-rz-01-25-in-logan-county,Oppose rezoning RZ-01-25 in Logan County,2025-12-22T17:24:57+00:00,1101,21,IL,state,4
35951237,petition-to-stop-the-wilderness-crossing-rezoning-project,Petition to Stop the Wilderness Crossing Rezoning Project,2023-04-10T00:25:18+00:00,140,0,,none,0
491058726,proposed-norwalk-data-center,Proposed Norwalk Data Center,2026-02-28T22:32:16+00:00,698,11,IA,city,6
491229535,recall-mayor-beach-pace,Recall Mayor Beach Pace,2026-05-09T15:55:37+00:00,82,0,OR,county,1
490922661,say-no-to-sentinel-grove-technology-park-ai-data-center-in-st-lucie-county,"Say ""NO"" to Sentinel Grove Technology Park AI data center in St. Lucie County",2025-12-11T20:22:04+00:00,1113,22,FL,county,1
490811470,stop-data-centers-in-hobart-indiana-protect-our-community,"🚫 Stop Data Centers in Hobart, Indiana – Protect Our Community",2025-10-01T18:11:08+00:00,3097,53,IN,city,3
491290636,stop-data-centers-in-our-county,Stop data centers in our county,2026-05-20T12:07:37+00:00,445,4,PA,county,6
491014627,stop-the-mega-data-center-coming-to-yerington-nevada,"STOP the MEGA DATA CENTER coming to Yerington, Nevada",2026-02-05T04:14:15+00:00,2333,36,NV,city,8
490805602,stop-the-data-center-construction-in-carol-stream,Stop the data center construction in Carol Stream,2025-09-29T00:19:52+00:00,1729,14,IL,city,7
490945180,stop-data-centers-in-cumberland-county-protect-fayetteville-s-health-and-water,Stop Data Centers in Cumberland County — Protect Fayetteville’s Health and Water,2025-12-30T01:35:29+00:00,2706,64,NC,city,0
491174455,stop-the-fort-meade-data-center-project,Stop the Fort Meade Data Center project,2026-04-05T23:03:52+00:00,1338,34,FL,county,5
490847543,stop-the-hermantown-data-center-protect-our-community-and-environment,Stop the Hermantown Data Center — Protect Our Community and Environment,2025-10-22T17:52:32+00:00,775,8,MN,state,5
490929525,stop-the-project-tango-a-i-center-near-everglades,Stop the Project Tango A​.​I Center near Everglades,2025-12-17T01:37:12+00:00,648,17,,none,0
490966655,stop-the-wildwood-ranch-data-center-project-in-joplin-mo,"Stop the Wildwood Ranch Data Center Project in Joplin, MO",2026-01-15T14:40:55+00:00,2134,74,MO,city,9
491173323,stop-the-construction-of-data-centers-in-non-industrial-areas,Stop the construction of data centers in non-industrial areas,2026-04-05T00:27:12+00:00,104996,424,,none,3
491245880,stop-the-data-center-expansion-in-east-tennessee,Stop the data center expansion in East Tennessee,2026-05-15T23:33:04+00:00,43973,662,TN,city,3
491298382,stop-the-proposed-nottingham-nh-data-center,"Stop the Proposed Nottingham, NH Data Center",2026-05-22T16:05:39+00:00,42179,372,NH,state,8
491213592,oppose-the-hyperscale-data-center-in-box-elder-county,Oppose the hyperscale data center in Box Elder County,2026-04-29T22:38:02+00:00,28897,509,UT,state,9
491248162,no-ai-data-centers-in-king-of-prussia-pa,"No AI Data Centers in King of Prussia, PA",2026-05-16T17:06:28+00:00,17309,247,PA,city,0
491309264,stop-the-data-center-assault-on-vizag,Stop the Data Center Assault on Vizag,2026-05-27T12:08:14+00:00,14370,8,,none,0
491215351,petition-for-a-ban-on-data-centers-in-coachella,Petition for a Ban on Data Centers in Coachella,2026-05-01T01:50:35+00:00,9519,117,CA,city,4
491307082,no-ai-data-center-in-tonawanda,NO AI DATA CENTER IN TONAWANDA,2026-05-26T13:01:47+00:00,9238,124,NY,city,7
491215441,stop-the-proposed-coachella-data-center-project,STOP THE PROPOSED COACHELLA DATA CENTER PROJECT,2026-05-01T03:48:07+00:00,9075,137,CA,city,5
490689878,stop-the-hazardous-data-center-in-st-charles-protect-our-water-health-and-community,"Stop the Hazardous Data Center in St. Charles — Protect Our Water, Health, and Community",2025-08-07T20:17:13+00:00,8196,103,MO,city,0
491047812,protect-dinosaur-valley-put-guardrails-on-massive-data-centers-in-texas,Protect Dinosaur Valley — Put Guardrails on Massive Data Centers in Texas,2026-02-22T22:59:39+00:00,8163,205,TX,state,3
491029572,oppose-data-center-in-lower-mt-bethel-township,Oppose Data Center in Lower Mt. Bethel Township,2026-02-12T18:51:38+00:00,7919,84,PA,city,1
491187334,open-letter-to-colorado-springs-mayor-yemi-mobolade-about-data-center-proposal,"Open Letter to Colorado Springs Mayor, Yemi Mobolade, about Data Center Proposal",2026-04-13T19:30:41+00:00,6756,172,CO,city,10
491044695,no-data-centers-in-champaign-county-ohio,"No Data Centers in Champaign County, Ohio!",2026-02-21T04:47:55+00:00,6613,100,OH,city,9
491303882,petition-for-permanent-ban-on-all-ai-data-centers-on-long-island,Petition for Permanent Ban on  ALL AI data centers on Long Island,2026-05-25T00:02:36+00:00,6585,42,NY,county,7
491203706,stop-the-permitting-and-building-of-a-data-center-at-white-clay-business-center,Stop the permitting and building of a data center at White Clay Business Center!,2026-04-23T11:42:39+00:00,6551,53,DE,city,14
491239113,stop-the-east-reeceville-data-center-protect-east-brandywine,Stop the East Reeceville Data Center: Protect East Brandywine,2026-05-13T17:09:47+00:00,6367,31,PA,city,3
491225164,tell-monroe-township-cumberland-cty-no-data-center-on-w-grantham-williams-grove-rd,Tell Monroe Township (Cumberland Cty): No Data Center on W. Grantham / Williams Grove Rd,2026-05-07T12:26:47+00:00,6218,71,PA,county,3
491193029,demand-public-hearing-vote-on-upcoming-data-center-construction,Demand public hearing & vote on upcoming data center construction,2026-04-16T15:30:55+00:00,6078,90,TN,county,3
491301863,escambia-county-residents-say-no-to-data-centers,ESCAMBIA COUNTY RESIDENTS SAY NO TO DATA CENTERS!!!!,2026-05-24T00:42:06+00:00,6031,95,FL,county,5
491032597,stop-the-massive-data-center-in-stroudsburg-pa,"Stop the massive data center in Stroudsburg, PA",2026-02-14T14:25:27+00:00,5202,119,PA,city,3
490928925,raise-awareness-about-the-potential-data-center-in-newport-news,Raise awareness about the potential data center in Newport News,2025-12-16T16:43:28+00:00,4527,135,VA,city,1
491157128,support-sanders-aoc-pause-all-ai-data-centers-sign-now,Support Sanders & AOC: Pause All AI Data Centers. Sign now.,2026-03-25T20:38:06+00:00,4493,23,,none,2
491222322,say-no-to-the-rensch-rd-data-center-in-grove-city-ohio,"Say ""NO"" to the Rensch Rd Data Center in Grove City, Ohio!",2026-05-05T22:26:35+00:00,4336,42,OH,city,8
491306402,stop-the-construction-of-the-wahawk-power-data-center,Stop the construction of the Wahawk Power Data Center,2026-05-26T02:38:42+00:00,4308,69,IA,city,7
491280003,stop-the-massive-data-center-at-jefferson-proving-grounds,“Stop the Massive Data Center at Jefferson Proving Grounds,2026-05-19T12:59:56+00:00,4219,53,IN,city,3
491231100,stop-the-data-center-in-prichard,STOP THE DATA CENTER IN PRICHARD!,2026-05-10T00:45:32+00:00,4198,98,AL,city,6
491216514,texans-against-data-centers,Texans Against Data Centers,2026-05-01T20:09:42+00:00,4143,63,TX,state,3
491057672,oppose-high-impact-data-center-development-and-demand-sustainable-growth-for-rockford-il,"Oppose High Impact Data Center Development and Demand Sustainable Growth for Rockford, IL",2026-02-28T01:20:13+00:00,4102,99,IL,city,16
490787620,stop-the-construction-of-michigan-s-largest-data-center-in-howell,Stop the Construction of Michigan's Largest Data Center in Howell,2025-09-20T00:10:05+00:00,4048,46,MI,city,7
